date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:02	12221/12221	---MCZ	200	added ('OK')	text/css	etag:W/%22665d2c43-2fbd%22	https://captreonuisam.com/wp-content/uploads/elementor/css/post-1287.css?ver=1717382211	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/elementor/css/post-12879026.css	(from https://captreonuisam.com/)
13:59:02	19771/19771	---MCZ	200	added ('OK')	text/css	etag:W/%226683b20a-4d3b%22	https://captreonuisam.com/wp-content/uploads/elementor/css/post-1288.css?ver=1719906826	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/elementor/css/post-1288dd71.css	(from https://captreonuisam.com/)
13:59:02	547/547	---M--	200	added ('OK')	text/css	etag:%2265c08160-223%22	https://captreonuisam.com/wp-content/themes/phlox-pro-child/style.css?ver=5.15.5	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/themes/phlox-pro-child/style0bb6.css	(from https://captreonuisam.com/)
13:59:02	14066/14066	---MCZ	200	added ('OK')	text/css	etag:W/%2266c7396a-36f2%22	https://captreonuisam.com/wp-content/uploads/phlox-pro/custom.css?ver=7.4	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/phlox-pro/custom19c5.css	(from https://captreonuisam.com/)
13:59:03	12763/12763	---MCZ	200	added ('OK')	text/css	etag:W/%2265c08160-31db%22	https://captreonuisam.com/wp-content/themes/phlox-pro/css/go-pricing.css?ver=5.15.5	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/themes/phlox-pro/css/go-pricing0bb6.css	(from https://captreonuisam.com/)
13:59:03	24432/24432	---MCZ	200	added ('OK')	text/css	etag:W/%2265c08160-5f70%22	https://captreonuisam.com/wp-content/themes/phlox-pro/css/portfolio.css?ver=2.3.3	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/themes/phlox-pro/css/portfoliob6db.css	(from https://captreonuisam.com/)
13:59:03	9406/9406	---MCZ	200	added ('OK')	text/css	etag:W/%2265fd4721-24be%22	https://captreonuisam.com/wp-content/uploads/elementor/css/post-1335.css?ver=1711097633	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/elementor/css/post-1335817b.css	(from https://captreonuisam.com/)
13:59:03	57912/57912	---MCZ	200	added ('OK')	text/css	etag:W/%2265c0815e-e238%22	https://captreonuisam.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://captreonuisam.com/)
13:59:03	677/677	---M--	200	added ('OK')	text/css	etag:%2265c0815e-2a5%22	https://captreonuisam.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://captreonuisam.com/)
13:59:04	669/669	---M--	200	added ('OK')	text/css	etag:%2265c0815e-29d%22	https://captreonuisam.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://captreonuisam.com/)
13:59:04	8171/8171	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265c0815d-1feb%22	https://captreonuisam.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://captreonuisam.com/)
13:59:04	6625/6625	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265c0815d-19e1%22	https://captreonuisam.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://captreonuisam.com/)
13:59:04	115127/115127	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265c0815d-1c1b7%22	https://captreonuisam.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://captreonuisam.com/)
13:59:05	4627/4627	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265c0815d-1213%22	https://captreonuisam.com/wp-includes/js/dist/hooks.min.js?ver=c6aec9a8d4e5a5d543a1	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-includes/js/dist/hooks.min2ebd.js	(from https://captreonuisam.com/)
13:59:05	12829/12829	---MCZ	200	added ('OK')	application/javascript	etag:W/12868-1717166113412.8362	https://stats.wp.com/w.js?ver=202435	C:/Users/admin/Desktop/examples/captreo/stats.wp.com/w3e9c.js	(from https://captreonuisam.com/)
13:59:05	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265c0815d-15601%22	https://captreonuisam.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://captreonuisam.com/)
13:59:06	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265c0815d-3509%22	https://captreonuisam.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://captreonuisam.com/)
13:59:06	1312/1312	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265c0815e-520%22	https://captreonuisam.com/wp-content/plugins/auxin-pro-tools/admin/assets/js/elementor/widgets.js?ver=1.9.1	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/plugins/auxin-pro-tools/admin/assets/js/elementor/widgets3109.js	(from https://captreonuisam.com/)
13:59:06	9636/9636	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265d4af8e-25a4%22	https://captreonuisam.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.8.6.1	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.minac72.js	(from https://captreonuisam.com/)
13:59:06	3058/3058	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265d4af8e-bf2%22	https://captreonuisam.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=8.6.1	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min9b80.js	(from https://captreonuisam.com/)
13:59:07	1845/1845	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265d4af8e-735%22	https://captreonuisam.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.8.6.1	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.minde0b.js	(from https://captreonuisam.com/)
13:59:07	2139/2139	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265d4af8e-85b%22	https://captreonuisam.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=8.6.1	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min9b80.js	(from https://captreonuisam.com/)
13:59:07	19371/19371	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265c08160-4bab%22	https://captreonuisam.com/wp-content/themes/phlox-pro/js/solo/modernizr-custom.min.js?ver=5.15.5	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/themes/phlox-pro/js/solo/modernizr-custom.min0bb6.js	(from https://captreonuisam.com/)
13:59:12	423906/423906	---MC-	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2006:59:12%20GMT	https://captreonuisam.com/wp-json/wp/v2/pages/1284	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-json/wp/v2/pages/1284.json	(from https://captreonuisam.com/)
13:59:13	1566051/1566051	---MC-	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2006:59:10%20GMT	https://captreonuisam.com/wp-json/	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-json/index.html	(from https://captreonuisam.com/)
13:59:14	816/816	---MC-	200	added ('OK')	text/xml	date:Thu,%2029%20Aug%202024%2006:59:14%20GMT	https://captreonuisam.com/xmlrpc.php?rsd	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/xmlrpc0db0.php	(from https://captreonuisam.com/)
13:59:17	2237/2237	---MC-	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2006:59:17%20GMT	https://captreonuisam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaptreonuisam.com%2F	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-json/oembed/1.0/embedab69.json	(from https://captreonuisam.com/)
13:59:19	2443/2443	---MC-	200	added ('OK')	text/xml	date:Thu,%2029%20Aug%202024%2006:59:19%20GMT	https://captreonuisam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaptreonuisam.com%2F&format=xml	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-json/oembed/1.0/embed589f	(from https://captreonuisam.com/)
13:59:19	3298/3298	---M--	200	added ('OK')	image/jpeg	etag:%2265d4c207-ce2%22	https://captreonuisam.com/wp-content/uploads/2024/01/cap-treo-nui-sam-2-1-90x90.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/01/cap-treo-nui-sam-2-1-90x90.jpg	(from https://captreonuisam.com/)
13:59:19	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2029%20Aug%202024%2006:59:19%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Users/admin/Desktop/examples/captreo/www.googletagmanager.com/gtm.2d5445.delayed	(from https://captreonuisam.com/)
13:59:19	669/669	---M--	200	added ('OK')	image/png	etag:%2265e95a70-29d%22	https://captreonuisam.com/wp-content/uploads/2024/03/cropped-logocty-04-32x32.png	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/03/cropped-logocty-04-32x32.png	(from https://captreonuisam.com/)
13:59:20	7149/7149	---M--	200	added ('OK')	image/png	etag:%2265e95a70-1bed%22	https://captreonuisam.com/wp-content/uploads/2024/03/cropped-logocty-04-192x192.png	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/03/cropped-logocty-04-192x192.png	(from https://captreonuisam.com/)
13:59:20	6630/6630	---M--	200	added ('OK')	image/png	etag:%2265e95a70-19e6%22	https://captreonuisam.com/wp-content/uploads/2024/03/cropped-logocty-04-180x180.png	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/03/cropped-logocty-04-180x180.png	(from https://captreonuisam.com/)
13:59:20	323/323	---M--	200	added ('OK')	image/png	etag:%2265c08162-143%22	https://captreonuisam.com/wp-content/uploads/2023/06/Shapeok.png	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2023/06/Shapeok.png	(from https://captreonuisam.com/)
13:59:20	24468/24468	---M--	200	added ('OK')	image/png	etag:%2265d2c5db-5f94%22	https://captreonuisam.com/wp-content/uploads/elementor/thumbs/CTNSLogo-qk0q23wxewv7a7u9jh05r2d4gsihoyhupe4gwukjy8.png	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/elementor/thumbs/CTNSLogo-qk0q23wxewv7a7u9jh05r2d4gsihoyhupe4gwukjy8.png	(from https://captreonuisam.com/)
13:59:21	7590/7590	---M--	200	added ('OK')	image/jpeg	etag:%226646c928-1da6%22	https://captreonuisam.com/wp-content/uploads/2024/05/chuyen-nguoi-rung-o-nui-cam-150x150.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/05/chuyen-nguoi-rung-o-nui-cam-150x150.jpg	(from https://captreonuisam.com/)
13:59:21	9869/9869	---M--	200	added ('OK')	image/jpeg	etag:%226646bd52-268d%22	https://captreonuisam.com/wp-content/uploads/2024/05/ong-5-cheo-150x150.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/05/ong-5-cheo-150x150.jpg	(from https://captreonuisam.com/)
13:59:21	8573/8573	---M--	200	added ('OK')	image/jpeg	etag:%226645c735-217d%22	https://captreonuisam.com/wp-content/uploads/2024/05/chua-Hang-150x150.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/05/chua-Hang-150x150.jpg	(from https://captreonuisam.com/)
13:59:22	44026/44026	---M--	200	added ('OK')	image/png	etag:%226645c3a9-abfa%22	https://captreonuisam.com/wp-content/uploads/2024/05/image-1713920367-150x150.png	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/05/image-1713920367-150x150.png	(from https://captreonuisam.com/)
13:59:22	197040/197040	---MCZ	200	added ('OK')	text/css	etag:W/%2265c0815e-301b0%22	https://captreonuisam.com/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce.min.css	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce.min.css	(from https://captreonuisam.com/)
13:59:22	78336/78336	---M--	200	added ('OK')	image/jpeg	etag:%2265dee998-13200%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200509277771_9d37e859ca9a37b69ec3dbda371f0a78.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200509277771_9d37e859ca9a37b69ec3dbda371f0a78.jpg	(from https://captreonuisam.com/)
13:59:22	13860/13860	---M--	200	added ('OK')	image/jpeg	etag:%2265dee99a-3624%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200509277771_9d37e859ca9a37b69ec3dbda371f0a78-300x300.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200509277771_9d37e859ca9a37b69ec3dbda371f0a78-300x300.jpg	(from https://captreonuisam.com/)
13:59:22	119523/119523	---M--	200	added ('OK')	image/jpeg	etag:%2265dc3347-1d2e3%22	https://captreonuisam.com/wp-content/uploads/2024/02/2024-02-26-13.42.55.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/2024-02-26-13.42.55.jpg	(from https://captreonuisam.com/)
13:59:23	19016/19016	---M--	200	added ('OK')	image/jpeg	etag:%2265dc334b-4a48%22	https://captreonuisam.com/wp-content/uploads/2024/02/2024-02-26-13.42.55-300x300.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/2024-02-26-13.42.55-300x300.jpg	(from https://captreonuisam.com/)
13:59:23	211484/211484	---M--	200	added ('OK')	image/jpeg	etag:%2265dee91a-33a1c%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200499281993_8a3c066a8039e45de7a17bba63e2119c.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200499281993_8a3c066a8039e45de7a17bba63e2119c.jpg	(from https://captreonuisam.com/)
13:59:23	25781/25781	---M--	200	added ('OK')	image/jpeg	etag:%2265dee91e-64b5%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200499281993_8a3c066a8039e45de7a17bba63e2119c-300x300.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200499281993_8a3c066a8039e45de7a17bba63e2119c-300x300.jpg	(from https://captreonuisam.com/)
13:59:24	120004/120004	---M--	200	added ('OK')	image/jpeg	etag:%2265dee8cd-1d4c4%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200499157677_08c33a29b858f28b668fb2b0eec77359.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200499157677_08c33a29b858f28b668fb2b0eec77359.jpg	(from https://captreonuisam.com/)
13:59:24	14723/14723	---M--	200	added ('OK')	image/jpeg	etag:%2265dee8d1-3983%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200499157677_08c33a29b858f28b668fb2b0eec77359-300x300.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200499157677_08c33a29b858f28b668fb2b0eec77359-300x300.jpg	(from https://captreonuisam.com/)
13:59:24	132671/132671	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Aug%202024%2006:59:24%20GMT	https://captreonuisam.com/hu-thuc-chuyen-nguoi-rung-o-nui-cam/	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/hu-thuc-chuyen-nguoi-rung-o-nui-cam/index.html	(from https://captreonuisam.com/)
13:59:25	224551/224551	---M--	200	added ('OK')	image/jpeg	etag:%2265dee878-36d27%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200499090827_81d76eccf6b6c93a6e3c1fe6f6051f4c.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200499090827_81d76eccf6b6c93a6e3c1fe6f6051f4c.jpg	(from https://captreonuisam.com/)
13:59:25	28764/28764	---M--	200	added ('OK')	image/jpeg	etag:%2265dee87d-705c%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200499090827_81d76eccf6b6c93a6e3c1fe6f6051f4c-300x300.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200499090827_81d76eccf6b6c93a6e3c1fe6f6051f4c-300x300.jpg	(from https://captreonuisam.com/)
13:59:25	134757/134757	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Aug%202024%2006:59:25%20GMT	https://captreonuisam.com/huyen-thoai-ve-nghiet-suc-an-minh-duoi-dong-vam-nao/	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/huyen-thoai-ve-nghiet-suc-an-minh-duoi-dong-vam-nao/index.html	(from https://captreonuisam.com/)
13:59:26	192568/192568	---M--	200	added ('OK')	image/jpeg	etag:%2265dee966-2f038%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200509274695_5d180d721447efcbabe9e1f71af280ba.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200509274695_5d180d721447efcbabe9e1f71af280ba.jpg	(from https://captreonuisam.com/)
13:59:26	21397/21397	---M--	200	added ('OK')	image/jpeg	etag:%2265dee96b-5395%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200509274695_5d180d721447efcbabe9e1f71af280ba-300x300.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200509274695_5d180d721447efcbabe9e1f71af280ba-300x300.jpg	(from https://captreonuisam.com/)
13:59:26	133286/133286	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Aug%202024%2006:59:26%20GMT	https://captreonuisam.com/chua-hang-chau-doc-chon-tam-linh-noi-tieng-voi-doi-ran-than-khong-lo/	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/chua-hang-chau-doc-chon-tam-linh-noi-tieng-voi-doi-ran-than-khong-lo/index.html	(from https://captreonuisam.com/)
13:59:27	225869/225869	---M--	200	added ('OK')	image/jpeg	etag:%2265dee932-3724d%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200499282193_6ac37837496f7cce539d9dbaa5418e67.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200499282193_6ac37837496f7cce539d9dbaa5418e67.jpg	(from https://captreonuisam.com/)
13:59:27	26126/26126	---M--	200	added ('OK')	image/jpeg	etag:%2265dee937-660e%22	https://captreonuisam.com/wp-content/uploads/2024/02/z5200499282193_6ac37837496f7cce539d9dbaa5418e67-300x300.jpg	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/wp-content/uploads/2024/02/z5200499282193_6ac37837496f7cce539d9dbaa5418e67-300x300.jpg	(from https://captreonuisam.com/)
13:59:28	130691/130691	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Aug%202024%2006:59:27%20GMT	https://captreonuisam.com/kinh-nghiem-hanh-huong-vieng-mieu-ba-chua-xu-nui-sam/	C:/Users/admin/Desktop/examples/captreo/captreonuisam.com/kinh-nghiem-hanh-huong-vieng-mieu-ba-chua-xu-nui-sam/index.html	(from https://captreonuisam.com/)
